id_venda,data_venda,cliente,estado,cidade,produto,categoria,quantidade,valor_unitario,valor_total,responsavel
205,2025-08-14,Cliente_205,RJ,Porto Alegre,Notebook,Acessórios,7,1406.04,9842.28,Luis Gustavo de Matos dos Santos
206,2025-08-17,Cliente_253,RS,Joinville,Notebook,Acessórios,1,4071.0,4071.0,Luis Gustavo de Matos dos Santos
207,2025-09-02,Cliente_102,MG,Rio de Janeiro,Headset,Eletrônicos,7,357.12,2499.84,Luis Gustavo de Matos dos Santos
208,2025-09-01,Cliente_203,MG,Rio de Janeiro,Mouse,Acessórios,2,727.85,1455.7,Luis Gustavo de Matos dos Santos
209,2025-09-30,Cliente_256,RS,Rio de Janeiro,Headset,Acessórios,2,4558.39,9116.78,Luis Gustavo de Matos dos Santos
210,2026-01-16,Cliente_89,RJ,Joinville,Mouse,Acessórios,8,3953.42,31627.36,Luis Gustavo de Matos dos Santos
211,2025-10-29,Cliente_201,PR,Rio de Janeiro,Teclado,Acessórios,1,4723.44,4723.44,Luis Gustavo de Matos dos Santos
212,2025-10-18,Cliente_184,MG,Belo Horizonte,Monitor,Eletrônicos,5,1203.8,6019.0,Luis Gustavo de Matos dos Santos
213,2025-07-07,Cliente_168,SP,Porto Alegre,Mouse,Acessórios,6,478.34,2870.04,Luis Gustavo de Matos dos Santos
214,2026-01-31,Cliente_21,SC,Joinville,Notebook,Eletrônicos,1,1968.44,1968.44,Luis Gustavo de Matos dos Santos
215,2025-12-02,Cliente_229,PR,Porto Alegre,Teclado,Eletrônicos,6,2676.14,16056.84,Luis Gustavo de Matos dos Santos
216,2025-06-03,Cliente_237,MG,Joinville,Teclado,Eletrônicos,6,4020.42,24122.52,Luis Gustavo de Matos dos Santos
217,2025-05-25,Cliente_89,RJ,Porto Alegre,Notebook,Acessórios,9,4640.74,41766.66,Luis Gustavo de Matos dos Santos
218,2025-04-23,Cliente_128,SC,Rio de Janeiro,Teclado,Eletrônicos,6,4396.27,26377.62,Luis Gustavo de Matos dos Santos
219,2025-12-27,Cliente_236,SC,Porto Alegre,Monitor,Eletrônicos,3,2605.21,7815.63,Luis Gustavo de Matos dos Santos
220,2025-10-08,Cliente_223,RJ,Curitiba,Headset,Eletrônicos,2,3079.5,6159.0,Luis Gustavo de Matos dos Santos
221,2026-03-02,Cliente_173,MG,Rio de Janeiro,Headset,Acessórios,6,3809.12,22854.72,Luis Gustavo de Matos dos Santos
222,2025-12-26,Cliente_178,SP,Porto Alegre,Mouse,Acessórios,1,1816.01,1816.01,Luis Gustavo de Matos dos Santos
223,2025-06-17,Cliente_237,RS,Rio de Janeiro,Headset,Acessórios,5,4870.57,24352.85,Luis Gustavo de Matos dos Santos
224,2025-05-26,Cliente_17,SP,Porto Alegre,Notebook,Eletrônicos,3,3340.05,10020.15,Luis Gustavo de Matos dos Santos
225,2025-12-16,Cliente_225,RS,Rio de Janeiro,Notebook,Eletrônicos,8,2227.05,17816.4,Luis Gustavo de Matos dos Santos
226,2026-01-27,Cliente_92,SC,São Paulo,Monitor,Acessórios,1,4797.72,4797.72,Luis Gustavo de Matos dos Santos
227,2025-12-08,Cliente_29,MG,Curitiba,Headset,Acessórios,10,2303.41,23034.1,Luis Gustavo de Matos dos Santos
228,2025-12-19,Cliente_270,RJ,São Paulo,Monitor,Eletrônicos,4,3392.47,13569.88,Luis Gustavo de Matos dos Santos
229,2025-10-14,Cliente_252,MG,São Paulo,Notebook,Eletrônicos,1,2196.86,2196.86,Luis Gustavo de Matos dos Santos
230,2025-08-07,Cliente_233,MG,Joinville,Notebook,Acessórios,2,3750.45,7500.9,Luis Gustavo de Matos dos Santos
231,2025-08-27,Cliente_107,RS,Porto Alegre,Mouse,Eletrônicos,5,3750.15,18750.75,Luis Gustavo de Matos dos Santos
232,2025-10-22,Cliente_40,RJ,Porto Alegre,Notebook,Acessórios,9,1674.34,15069.06,Luis Gustavo de Matos dos Santos
233,2025-10-08,Cliente_238,SC,Curitiba,Notebook,Acessórios,10,4823.75,48237.5,Luis Gustavo de Matos dos Santos
234,2025-03-18,Cliente_300,RS,São Paulo,Monitor,Eletrônicos,9,1077.54,9697.86,Luis Gustavo de Matos dos Santos
235,2025-09-21,Cliente_1,SC,São Paulo,Mouse,Acessórios,7,500.34,3502.38,Luis Gustavo de Matos dos Santos
236,2025-08-01,Cliente_110,MG,Porto Alegre,Monitor,Eletrônicos,4,3511.72,14046.88,Luis Gustavo de Matos dos Santos
237,2025-06-10,Cliente_257,MG,São Paulo,Notebook,Eletrônicos,1,1686.28,1686.28,Luis Gustavo de Matos dos Santos
238,2025-07-30,Cliente_129,RJ,Belo Horizonte,Teclado,Eletrônicos,2,662.06,1324.12,Luis Gustavo de Matos dos Santos
239,2025-07-27,Cliente_160,PR,Rio de Janeiro,Monitor,Eletrônicos,9,3348.08,30132.72,Luis Gustavo de Matos dos Santos
240,2025-12-29,Cliente_130,MG,Joinville,Teclado,Acessórios,6,1026.5,6159.0,Luis Gustavo de Matos dos Santos
241,2026-02-05,Cliente_198,RJ,Curitiba,Notebook,Acessórios,8,4019.79,32158.32,Luis Gustavo de Matos dos Santos
242,2025-12-17,Cliente_146,MG,Joinville,Monitor,Eletrônicos,4,184.8,739.2,Luis Gustavo de Matos dos Santos
243,2025-12-04,Cliente_6,RJ,Belo Horizonte,Monitor,Acessórios,1,2536.22,2536.22,Luis Gustavo de Matos dos Santos
244,2025-10-05,Cliente_54,SC,Joinville,Notebook,Eletrônicos,10,2008.96,20089.6,Luis Gustavo de Matos dos Santos
245,2025-11-09,Cliente_38,SC,Porto Alegre,Teclado,Acessórios,8,2634.54,21076.32,Luis Gustavo de Matos dos Santos
246,2025-06-10,Cliente_71,MG,Curitiba,Mouse,Acessórios,6,1118.14,6708.84,Luis Gustavo de Matos dos Santos
247,2025-07-12,Cliente_215,MG,Curitiba,Headset,Acessórios,1,3558.99,3558.99,Luis Gustavo de Matos dos Santos
248,2025-05-21,Cliente_126,PR,Belo Horizonte,Teclado,Eletrônicos,7,895.31,6267.17,Luis Gustavo de Matos dos Santos
249,2025-09-02,Cliente_250,RJ,Curitiba,Teclado,Eletrônicos,9,1645.26,14807.34,Luis Gustavo de Matos dos Santos
250,2026-02-14,Cliente_217,SC,Rio de Janeiro,Headset,Acessórios,10,3376.44,33764.4,Luis Gustavo de Matos dos Santos
251,2025-06-09,Cliente_107,PR,Rio de Janeiro,Teclado,Acessórios,6,1938.41,11630.46,Luis Gustavo de Matos dos Santos
252,2025-10-09,Cliente_268,RJ,Curitiba,Headset,Eletrônicos,5,3433.21,17166.05,Luis Gustavo de Matos dos Santos
253,2025-08-28,Cliente_190,RJ,Curitiba,Notebook,Eletrônicos,7,2631.12,18417.84,Luis Gustavo de Matos dos Santos
254,2025-06-28,Cliente_126,RJ,Belo Horizonte,Headset,Eletrônicos,6,4185.33,25111.98,Luis Gustavo de Matos dos Santos
255,2025-11-12,Cliente_277,SC,Belo Horizonte,Notebook,Acessórios,10,4384.91,43849.1,Luis Gustavo de Matos dos Santos
256,2025-04-07,Cliente_234,RS,Joinville,Notebook,Acessórios,5,4373.73,21868.65,Luis Gustavo de Matos dos Santos
257,2025-05-21,Cliente_134,RS,São Paulo,Notebook,Eletrônicos,5,620.39,3101.95,Luis Gustavo de Matos dos Santos
258,2025-12-23,Cliente_49,SP,Belo Horizonte,Headset,Eletrônicos,1,2844.39,2844.39,Luis Gustavo de Matos dos Santos
259,2025-11-17,Cliente_290,SP,Porto Alegre,Monitor,Eletrônicos,6,1332.63,7995.78,Luis Gustavo de Matos dos Santos
260,2025-12-31,Cliente_59,RS,Belo Horizonte,Monitor,Acessórios,1,456.11,456.11,Luis Gustavo de Matos dos Santos
261,2025-07-11,Cliente_98,PR,Porto Alegre,Monitor,Acessórios,3,2683.67,8051.01,Luis Gustavo de Matos dos Santos
262,2025-09-03,Cliente_130,RJ,Belo Horizonte,Mouse,Acessórios,1,4795.73,4795.73,Luis Gustavo de Matos dos Santos
263,2025-09-07,Cliente_78,SC,Joinville,Monitor,Eletrônicos,1,1374.55,1374.55,Luis Gustavo de Matos dos Santos
264,2025-08-28,Cliente_91,RS,Curitiba,Mouse,Acessórios,2,611.26,1222.52,Luis Gustavo de Matos dos Santos
265,2025-06-27,Cliente_201,SP,São Paulo,Monitor,Eletrônicos,7,721.47,5050.29,Luis Gustavo de Matos dos Santos
266,2025-07-11,Cliente_58,RS,São Paulo,Mouse,Eletrônicos,3,1403.44,4210.32,Luis Gustavo de Matos dos Santos
267,2025-07-28,Cliente_264,RJ,Joinville,Notebook,Eletrônicos,2,2368.04,4736.08,Luis Gustavo de Matos dos Santos
268,2026-01-09,Cliente_280,RS,Curitiba,Headset,Eletrônicos,6,1962.21,11773.26,Luis Gustavo de Matos dos Santos
269,2025-09-25,Cliente_110,RS,Curitiba,Mouse,Acessórios,2,4187.34,8374.68,Luis Gustavo de Matos dos Santos
270,2026-01-14,Cliente_268,PR,Joinville,Notebook,Eletrônicos,6,2713.13,16278.78,Luis Gustavo de Matos dos Santos
271,2025-05-25,Cliente_276,SC,Curitiba,Notebook,Eletrônicos,3,1952.75,5858.25,Luis Gustavo de Matos dos Santos
272,2025-08-30,Cliente_235,PR,Joinville,Headset,Eletrônicos,8,3927.25,31418.0,Luis Gustavo de Matos dos Santos
273,2026-01-29,Cliente_183,SC,Belo Horizonte,Monitor,Eletrônicos,10,525.68,5256.8,Luis Gustavo de Matos dos Santos
274,2025-10-25,Cliente_175,SP,Belo Horizonte,Mouse,Acessórios,6,4386.11,26316.66,Luis Gustavo de Matos dos Santos
275,2025-06-14,Cliente_162,RS,São Paulo,Teclado,Acessórios,7,2244.48,15711.36,Luis Gustavo de Matos dos Santos
276,2025-07-27,Cliente_24,RJ,Curitiba,Mouse,Eletrônicos,3,3008.19,9024.57,Luis Gustavo de Matos dos Santos
277,2025-10-07,Cliente_295,PR,São Paulo,Headset,Acessórios,8,4290.79,34326.32,Luis Gustavo de Matos dos Santos
278,2025-07-07,Cliente_20,RS,Joinville,Notebook,Acessórios,3,2622.38,7867.14,Luis Gustavo de Matos dos Santos
279,2026-01-26,Cliente_199,PR,Rio de Janeiro,Notebook,Eletrônicos,7,2885.69,20199.83,Luis Gustavo de Matos dos Santos
280,2025-10-09,Cliente_52,PR,Rio de Janeiro,Notebook,Acessórios,6,3923.01,23538.06,Luis Gustavo de Matos dos Santos
281,2025-07-23,Cliente_78,RS,Rio de Janeiro,Headset,Eletrônicos,2,4801.84,9603.68,Luis Gustavo de Matos dos Santos
282,2025-10-01,Cliente_53,PR,São Paulo,Monitor,Acessórios,10,1772.51,17725.1,Luis Gustavo de Matos dos Santos
283,2025-08-10,Cliente_176,SC,Curitiba,Monitor,Acessórios,5,3113.09,15565.45,Luis Gustavo de Matos dos Santos
284,2025-10-08,Cliente_188,SC,São Paulo,Monitor,Acessórios,1,3487.21,3487.21,Luis Gustavo de Matos dos Santos
285,2025-04-23,Cliente_168,RS,Rio de Janeiro,Headset,Acessórios,2,3462.24,6924.48,Luis Gustavo de Matos dos Santos
286,2025-05-07,Cliente_238,PR,Rio de Janeiro,Notebook,Eletrônicos,8,4294.14,34353.12,Luis Gustavo de Matos dos Santos
287,2025-11-16,Cliente_16,PR,Curitiba,Mouse,Acessórios,2,118.7,237.4,Luis Gustavo de Matos dos Santos
288,2026-01-29,Cliente_219,SC,Belo Horizonte,Notebook,Eletrônicos,3,1863.79,5591.37,Luis Gustavo de Matos dos Santos
289,2025-04-30,Cliente_85,PR,Porto Alegre,Notebook,Eletrônicos,2,680.27,1360.54,Luis Gustavo de Matos dos Santos
290,2025-03-25,Cliente_236,RS,Curitiba,Notebook,Eletrônicos,7,3188.45,22319.15,Luis Gustavo de Matos dos Santos
291,2025-10-07,Cliente_109,RJ,Porto Alegre,Notebook,Acessórios,5,2662.38,13311.9,Luis Gustavo de Matos dos Santos
292,2025-06-23,Cliente_60,SC,Joinville,Monitor,Acessórios,10,2530.43,25304.3,Luis Gustavo de Matos dos Santos
293,2025-12-31,Cliente_276,SC,Rio de Janeiro,Monitor,Acessórios,4,2037.43,8149.72,Luis Gustavo de Matos dos Santos
294,2025-07-15,Cliente_129,SP,Porto Alegre,Headset,Acessórios,8,2489.22,19913.76,Luis Gustavo de Matos dos Santos
295,2025-09-16,Cliente_264,MG,Curitiba,Teclado,Eletrônicos,6,4440.54,26643.24,Luis Gustavo de Matos dos Santos
296,2026-01-30,Cliente_286,MG,São Paulo,Notebook,Acessórios,9,338.87,3049.83,Luis Gustavo de Matos dos Santos
297,2026-02-05,Cliente_94,RJ,Rio de Janeiro,Teclado,Acessórios,1,2666.9,2666.9,Luis Gustavo de Matos dos Santos
298,2026-01-21,Cliente_266,SC,Porto Alegre,Monitor,Eletrônicos,1,2258.57,2258.57,Luis Gustavo de Matos dos Santos
299,2025-04-17,Cliente_169,PR,Joinville,Notebook,Acessórios,3,1739.13,5217.39,Luis Gustavo de Matos dos Santos
300,2025-12-22,Cliente_283,PR,Curitiba,Notebook,Acessórios,4,624.77,2499.08,Luis Gustavo de Matos dos Santos
301,2025-10-07,Cliente_175,SC,São Paulo,Monitor,Acessórios,8,4154.99,33239.92,Luis Gustavo de Matos dos Santos
302,2025-03-27,Cliente_298,SC,São Paulo,Monitor,Acessórios,7,248.63,1740.41,Luis Gustavo de Matos dos Santos
303,2025-07-10,Cliente_58,RJ,Porto Alegre,Teclado,Eletrônicos,2,1126.92,2253.84,Luis Gustavo de Matos dos Santos
304,2025-10-14,Cliente_268,SC,Porto Alegre,Teclado,Eletrônicos,6,3510.03,21060.18,Luis Gustavo de Matos dos Santos
305,2026-01-11,Cliente_269,MG,Joinville,Teclado,Acessórios,2,2219.92,4439.84,Luis Gustavo de Matos dos Santos
306,2026-01-08,Cliente_138,SC,Joinville,Headset,Acessórios,3,4185.16,12555.48,Luis Gustavo de Matos dos Santos
307,2025-03-28,Cliente_86,SC,Rio de Janeiro,Notebook,Acessórios,3,557.49,1672.47,Luis Gustavo de Matos dos Santos
308,2026-01-16,Cliente_87,SC,Joinville,Headset,Acessórios,8,248.71,1989.68,Luis Gustavo de Matos dos Santos
309,2025-07-19,Cliente_44,PR,São Paulo,Headset,Eletrônicos,2,2049.79,4099.58,Luis Gustavo de Matos dos Santos
310,2026-01-22,Cliente_284,RS,Joinville,Notebook,Acessórios,9,1828.76,16458.84,Luis Gustavo de Matos dos Santos
311,2025-04-21,Cliente_57,RS,São Paulo,Mouse,Acessórios,4,4227.15,16908.6,Luis Gustavo de Matos dos Santos
312,2025-03-23,Cliente_141,SP,Porto Alegre,Notebook,Acessórios,7,2067.34,14471.38,Luis Gustavo de Matos dos Santos
313,2025-05-19,Cliente_32,RJ,Joinville,Mouse,Acessórios,3,976.85,2930.55,Luis Gustavo de Matos dos Santos
314,2026-01-20,Cliente_92,PR,Curitiba,Teclado,Eletrônicos,6,374.29,2245.74,Luis Gustavo de Matos dos Santos
315,2025-06-12,Cliente_231,RS,Belo Horizonte,Teclado,Acessórios,8,478.19,3825.52,Luis Gustavo de Matos dos Santos
316,2026-01-10,Cliente_4,RJ,Rio de Janeiro,Headset,Eletrônicos,2,3884.45,7768.9,Luis Gustavo de Matos dos Santos
317,2025-06-27,Cliente_98,PR,São Paulo,Teclado,Eletrônicos,1,3744.42,3744.42,Luis Gustavo de Matos dos Santos
318,2026-01-29,Cliente_225,MG,Rio de Janeiro,Monitor,Eletrônicos,4,3828.83,15315.32,Luis Gustavo de Matos dos Santos
319,2025-10-28,Cliente_281,MG,Curitiba,Teclado,Eletrônicos,4,854.84,3419.36,Luis Gustavo de Matos dos Santos
320,2025-10-03,Cliente_262,SP,Rio de Janeiro,Notebook,Acessórios,6,2250.01,13500.06,Luis Gustavo de Matos dos Santos
321,2025-08-05,Cliente_103,SP,Porto Alegre,Mouse,Eletrônicos,6,1220.33,7321.98,Luis Gustavo de Matos dos Santos
322,2025-10-22,Cliente_216,MG,Porto Alegre,Notebook,Eletrônicos,8,4137.02,33096.16,Luis Gustavo de Matos dos Santos
323,2026-01-09,Cliente_289,PR,Curitiba,Teclado,Acessórios,3,2862.89,8588.67,Luis Gustavo de Matos dos Santos
324,2025-04-05,Cliente_185,RS,Curitiba,Headset,Eletrônicos,10,1213.78,12137.8,Luis Gustavo de Matos dos Santos
325,2025-07-15,Cliente_61,RS,Curitiba,Notebook,Acessórios,1,1484.08,1484.08,Luis Gustavo de Matos dos Santos
326,2026-03-17,Cliente_205,RJ,São Paulo,Notebook,Acessórios,3,3978.37,11935.11,Luis Gustavo de Matos dos Santos
327,2025-05-27,Cliente_126,RJ,Belo Horizonte,Notebook,Acessórios,5,4295.22,21476.1,Luis Gustavo de Matos dos Santos
328,2025-10-07,Cliente_153,PR,Porto Alegre,Teclado,Acessórios,1,1520.41,1520.41,Luis Gustavo de Matos dos Santos
329,2025-06-28,Cliente_83,SP,Belo Horizonte,Monitor,Acessórios,3,2494.15,7482.45,Luis Gustavo de Matos dos Santos
330,2025-11-22,Cliente_147,SP,Porto Alegre,Monitor,Acessórios,3,1618.12,4854.36,Luis Gustavo de Matos dos Santos
331,2025-03-18,Cliente_260,PR,Curitiba,Monitor,Eletrônicos,6,2016.71,12100.26,Luis Gustavo de Matos dos Santos
332,2025-07-08,Cliente_52,SC,São Paulo,Monitor,Eletrônicos,10,2417.01,24170.1,Luis Gustavo de Matos dos Santos
333,2025-12-21,Cliente_297,SC,São Paulo,Headset,Acessórios,4,153.66,614.64,Luis Gustavo de Matos dos Santos
334,2025-03-24,Cliente_35,RJ,Rio de Janeiro,Teclado,Acessórios,2,4256.19,8512.38,Luis Gustavo de Matos dos Santos
335,2026-01-23,Cliente_56,PR,São Paulo,Headset,Acessórios,5,4092.64,20463.2,Luis Gustavo de Matos dos Santos
336,2025-04-19,Cliente_103,MG,Curitiba,Notebook,Eletrônicos,8,4826.41,38611.28,Luis Gustavo de Matos dos Santos
337,2025-09-25,Cliente_163,SC,Porto Alegre,Notebook,Acessórios,7,4697.13,32879.91,Luis Gustavo de Matos dos Santos
338,2025-11-20,Cliente_245,PR,Porto Alegre,Notebook,Acessórios,5,1961.96,9809.8,Luis Gustavo de Matos dos Santos
339,2026-02-19,Cliente_215,MG,Rio de Janeiro,Monitor,Acessórios,2,1509.58,3019.16,Luis Gustavo de Matos dos Santos
340,2026-01-03,Cliente_183,RS,Rio de Janeiro,Monitor,Acessórios,8,1145.04,9160.32,Luis Gustavo de Matos dos Santos
341,2025-09-19,Cliente_64,SP,Rio de Janeiro,Headset,Acessórios,10,992.29,9922.9,Luis Gustavo de Matos dos Santos
342,2026-02-18,Cliente_199,SC,Porto Alegre,Monitor,Eletrônicos,5,352.48,1762.4,Luis Gustavo de Matos dos Santos
343,2025-05-30,Cliente_2,SP,Joinville,Monitor,Acessórios,2,1205.22,2410.44,Luis Gustavo de Matos dos Santos
344,2025-04-20,Cliente_195,SC,Porto Alegre,Teclado,Eletrônicos,5,4457.59,22287.95,Luis Gustavo de Matos dos Santos
345,2025-06-12,Cliente_233,RJ,Rio de Janeiro,Monitor,Eletrônicos,10,78.53,785.3,Luis Gustavo de Matos dos Santos
346,2026-03-06,Cliente_200,RJ,São Paulo,Monitor,Eletrônicos,5,3286.26,16431.3,Luis Gustavo de Matos dos Santos
347,2025-05-19,Cliente_276,SC,Belo Horizonte,Mouse,Acessórios,7,3425.86,23981.02,Luis Gustavo de Matos dos Santos
348,2026-03-10,Cliente_174,SP,Belo Horizonte,Mouse,Eletrônicos,3,811.98,2435.94,Luis Gustavo de Matos dos Santos
349,2026-02-03,Cliente_193,PR,Belo Horizonte,Teclado,Acessórios,9,4525.1,40725.9,Luis Gustavo de Matos dos Santos
350,2025-05-03,Cliente_60,PR,Joinville,Notebook,Eletrônicos,6,767.72,4606.32,Luis Gustavo de Matos dos Santos
351,2025-04-30,Cliente_299,RS,Belo Horizonte,Teclado,Eletrônicos,10,4487.16,44871.6,Luis Gustavo de Matos dos Santos
352,2025-09-27,Cliente_97,SC,Porto Alegre,Notebook,Acessórios,10,119.55,1195.5,Luis Gustavo de Matos dos Santos
353,2025-04-29,Cliente_47,PR,Porto Alegre,Mouse,Eletrônicos,5,4361.06,21805.3,Luis Gustavo de Matos dos Santos
354,2025-05-11,Cliente_78,SP,Curitiba,Teclado,Acessórios,1,735.49,735.49,Luis Gustavo de Matos dos Santos
355,2025-08-07,Cliente_271,SC,Curitiba,Monitor,Acessórios,3,4959.21,14877.63,Luis Gustavo de Matos dos Santos
356,2025-06-04,Cliente_174,PR,Porto Alegre,Teclado,Acessórios,2,884.35,1768.7,Luis Gustavo de Matos dos Santos
357,2025-04-21,Cliente_161,MG,Porto Alegre,Mouse,Acessórios,3,1605.78,4817.34,Luis Gustavo de Matos dos Santos
358,2025-07-25,Cliente_154,RS,Rio de Janeiro,Teclado,Eletrônicos,1,2072.1,2072.1,Luis Gustavo de Matos dos Santos
359,2025-12-25,Cliente_88,MG,Belo Horizonte,Monitor,Eletrônicos,5,3775.05,18875.25,Luis Gustavo de Matos dos Santos
360,2025-05-12,Cliente_18,SC,São Paulo,Notebook,Eletrônicos,8,4047.04,32376.32,Luis Gustavo de Matos dos Santos
361,2025-10-09,Cliente_207,PR,Belo Horizonte,Monitor,Eletrônicos,2,1939.62,3879.24,Luis Gustavo de Matos dos Santos
362,2025-11-28,Cliente_183,SC,Joinville,Notebook,Acessórios,9,3513.79,31624.11,Luis Gustavo de Matos dos Santos
363,2025-09-21,Cliente_76,PR,Curitiba,Headset,Eletrônicos,10,1741.66,17416.6,Luis Gustavo de Matos dos Santos
364,2026-02-10,Cliente_12,RJ,São Paulo,Headset,Acessórios,2,4195.05,8390.1,Luis Gustavo de Matos dos Santos
365,2025-07-12,Cliente_4,RS,Porto Alegre,Notebook,Eletrônicos,7,4925.79,34480.53,Luis Gustavo de Matos dos Santos
366,2025-06-04,Cliente_234,PR,Curitiba,Mouse,Eletrônicos,3,1585.11,4755.33,Luis Gustavo de Matos dos Santos
367,2026-01-05,Cliente_292,RJ,São Paulo,Mouse,Eletrônicos,9,3414.7,30732.3,Luis Gustavo de Matos dos Santos
368,2025-07-02,Cliente_57,RS,São Paulo,Mouse,Acessórios,8,3089.69,24717.52,Luis Gustavo de Matos dos Santos
369,2025-10-23,Cliente_17,RS,São Paulo,Notebook,Eletrônicos,4,3875.75,15503.0,Luis Gustavo de Matos dos Santos
370,2025-04-29,Cliente_174,RS,São Paulo,Headset,Eletrônicos,3,631.71,1895.13,Luis Gustavo de Matos dos Santos
371,2025-03-25,Cliente_181,PR,São Paulo,Teclado,Acessórios,3,2102.05,6306.15,Luis Gustavo de Matos dos Santos
372,2025-05-17,Cliente_175,RJ,Joinville,Teclado,Eletrônicos,8,4106.73,32853.84,Luis Gustavo de Matos dos Santos
373,2025-08-25,Cliente_149,PR,Rio de Janeiro,Teclado,Eletrônicos,3,4845.47,14536.41,Luis Gustavo de Matos dos Santos
374,2026-01-17,Cliente_77,RJ,Joinville,Notebook,Acessórios,5,546.28,2731.4,Luis Gustavo de Matos dos Santos
375,2025-12-10,Cliente_170,RS,Rio de Janeiro,Headset,Eletrônicos,2,3548.66,7097.32,Luis Gustavo de Matos dos Santos
376,2026-03-17,Cliente_4,RS,Rio de Janeiro,Headset,Acessórios,10,2469.31,24693.1,Luis Gustavo de Matos dos Santos
377,2025-04-04,Cliente_52,SP,Rio de Janeiro,Teclado,Eletrônicos,4,2945.68,11782.72,Luis Gustavo de Matos dos Santos
378,2025-11-19,Cliente_283,SC,Porto Alegre,Monitor,Acessórios,6,2462.05,14772.3,Luis Gustavo de Matos dos Santos
379,2025-07-16,Cliente_60,RS,Rio de Janeiro,Headset,Eletrônicos,10,1803.88,18038.8,Luis Gustavo de Matos dos Santos
380,2026-01-28,Cliente_6,PR,Porto Alegre,Mouse,Eletrônicos,6,4653.75,27922.5,Luis Gustavo de Matos dos Santos
381,2026-02-03,Cliente_106,SC,Rio de Janeiro,Notebook,Acessórios,9,1293.03,11637.27,Luis Gustavo de Matos dos Santos
382,2025-04-27,Cliente_203,SP,Curitiba,Teclado,Eletrônicos,3,694.03,2082.09,Luis Gustavo de Matos dos Santos
383,2026-03-15,Cliente_53,PR,Porto Alegre,Teclado,Acessórios,6,4702.33,28213.98,Luis Gustavo de Matos dos Santos
384,2025-10-21,Cliente_279,RS,São Paulo,Monitor,Eletrônicos,10,4209.67,42096.7,Luis Gustavo de Matos dos Santos
385,2025-06-13,Cliente_88,RJ,Porto Alegre,Mouse,Acessórios,8,945.45,7563.6,Luis Gustavo de Matos dos Santos
386,2025-06-27,Cliente_212,SC,São Paulo,Notebook,Acessórios,8,3591.23,28729.84,Luis Gustavo de Matos dos Santos
387,2025-12-04,Cliente_180,RS,Joinville,Teclado,Acessórios,6,1433.87,8603.22,Luis Gustavo de Matos dos Santos
388,2026-02-15,Cliente_285,MG,Belo Horizonte,Mouse,Acessórios,4,4681.03,18724.12,Luis Gustavo de Matos dos Santos
389,2025-08-27,Cliente_193,RS,Curitiba,Headset,Eletrônicos,3,2232.9,6698.7,Luis Gustavo de Matos dos Santos
390,2025-11-05,Cliente_296,RS,Joinville,Headset,Acessórios,7,1555.99,10891.93,Luis Gustavo de Matos dos Santos
391,2025-06-27,Cliente_55,RS,Rio de Janeiro,Mouse,Acessórios,10,3041.82,30418.2,Luis Gustavo de Matos dos Santos
392,2026-02-16,Cliente_95,RJ,Porto Alegre,Teclado,Acessórios,6,1054.29,6325.74,Luis Gustavo de Matos dos Santos
393,2025-10-10,Cliente_3,SC,Curitiba,Teclado,Acessórios,6,220.28,1321.68,Luis Gustavo de Matos dos Santos
394,2025-11-20,Cliente_166,PR,Curitiba,Notebook,Eletrônicos,4,3095.39,12381.56,Luis Gustavo de Matos dos Santos
395,2025-12-13,Cliente_209,PR,Curitiba,Notebook,Acessórios,1,4055.82,4055.82,Luis Gustavo de Matos dos Santos
396,2025-06-24,Cliente_104,SP,Joinville,Monitor,Acessórios,2,378.98,757.96,Luis Gustavo de Matos dos Santos
397,2025-09-25,Cliente_126,SC,Curitiba,Notebook,Eletrônicos,4,3884.42,15537.68,Luis Gustavo de Matos dos Santos
398,2025-10-18,Cliente_149,SP,Belo Horizonte,Teclado,Acessórios,7,4671.0,32697.0,Luis Gustavo de Matos dos Santos
